match_id,batsman,runs_scored,balls_faced,strike_rate,venue,venue_avg,career_avg,last5_avg
336008,AM Nayar,12,13.0,92.3076923076923,Dr DY Patil Sports Academy,16.62962962962963,20.6,20.6
336024,AM Nayar,38,24.0,158.33333333333331,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,19.166666666666668,19.0
336028,AM Nayar,27,18.0,150.0,Wankhede Stadium,19.74621549421193,21.857142857142858,17.6
336032,AM Nayar,1,3.0,33.33333333333333,Feroz Shah Kotla,19.530133928571427,22.5,22.6
336036,AM Nayar,25,18.0,138.88888888888889,Sawai Mansingh Stadium,19.84241531664212,20.11111111111111,16.0
392181,AM Nayar,35,14.0,250.0,Newlands,15.17117117117117,20.6,20.6
392192,AM Nayar,10,6.0,166.66666666666669,Kingsmead,16.502024291497975,21.90909090909091,25.2
392197,AM Nayar,3,3.0,100.0,St George's Park,19.232323232323232,20.916666666666668,19.6
392200,AM Nayar,15,15.0,100.0,Kingsmead,16.502024291497975,19.53846153846154,14.8
392203,AM Nayar,10,13.0,76.92307692307693,Buffalo Park,16.130434782608695,19.214285714285715,17.6
392208,AM Nayar,29,20.0,145.0,New Wanderers Stadium,18.508474576271187,18.6,14.6
392212,AM Nayar,1,4.0,25.0,SuperSport Park,19.884393063583815,19.25,13.4
392215,AM Nayar,18,28.0,64.28571428571429,Buffalo Park,16.130434782608695,18.176470588235293,11.6
392225,AM Nayar,35,18.0,194.44444444444443,Kingsmead,16.502024291497975,18.166666666666668,14.6
392227,AM Nayar,33,27.0,122.22222222222223,St George's Park,19.232323232323232,19.05263157894737,18.6
392235,AM Nayar,4,4.0,100.0,SuperSport Park,19.884393063583815,19.75,23.2
419157,AM Nayar,9,7.0,128.57142857142858,M Chinnaswamy Stadium,19.957247132429615,19.0,18.2
419162,AM Nayar,22,18.0,122.22222222222223,Dr DY Patil Sports Academy,16.62962962962963,18.545454545454547,19.8
419165,AM Nayar,27,26.0,103.84615384615385,Dr DY Patil Sports Academy,16.62962962962963,18.695652173913043,20.6
501202,AM Nayar,12,18.0,66.66666666666666,Dr DY Patil Sports Academy,16.62962962962963,19.041666666666668,19.0
501206,AM Nayar,0,1.0,0.0,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,18.76,14.8
501212,AM Nayar,13,10.0,130.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,18.03846153846154,14.0
501220,AM Nayar,1,3.0,33.33333333333333,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,17.85185185185185,14.8
501223,AM Nayar,17,13.0,130.76923076923077,Feroz Shah Kotla,19.530133928571427,17.25,10.6
501234,AM Nayar,0,2.0,0.0,Eden Gardens,19.843501326259947,17.24137931034483,8.6
501237,AM Nayar,14,9.0,155.55555555555557,Wankhede Stadium,19.74621549421193,16.666666666666668,6.2
501244,AM Nayar,1,4.0,25.0,M Chinnaswamy Stadium,19.957247132429615,16.580645161290324,9.0
501264,AM Nayar,3,7.0,42.857142857142854,Himachal Pradesh Cricket Association Stadium,20.29850746268657,16.09375,6.6
548309,AM Nayar,10,10.0,100.0,Sawai Mansingh Stadium,19.84241531664212,15.696969696969697,7.0
548313,AM Nayar,24,28.0,85.71428571428571,Subrata Roy Sahara Stadium,17.75206611570248,15.529411764705882,5.6
548350,AM Nayar,2,3.0,66.66666666666666,M Chinnaswamy Stadium,19.957247132429615,15.771428571428572,10.4
548354,AM Nayar,9,8.0,112.5,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,15.38888888888889,8.0
598000,AM Nayar,19,14.0,135.71428571428572,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,15.216216216216216,9.6
598003,AM Nayar,25,26.0,96.15384615384616,Subrata Roy Sahara Stadium,17.75206611570248,15.31578947368421,12.8
598011,AM Nayar,6,7.0,85.71428571428571,Wankhede Stadium,19.74621549421193,15.564102564102564,15.8
598015,AM Nayar,0,1.0,0.0,"MA Chidambaram Stadium, Chepauk",20.1,15.325,12.2
598018,AM Nayar,0,2.0,0.0,Maharashtra Cricket Association Stadium,20.575384615384614,14.951219512195122,11.8
598025,AM Nayar,2,2.0,100.0,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,14.595238095238095,10.0
598038,AM Nayar,2,4.0,50.0,Subrata Roy Sahara Stadium,17.75206611570248,14.30232558139535,6.6
598042,AM Nayar,1,3.0,33.33333333333333,Subrata Roy Sahara Stadium,17.75206611570248,14.022727272727273,2.0
598055,AM Nayar,11,14.0,78.57142857142857,Subrata Roy Sahara Stadium,17.75206611570248,13.733333333333333,1.0
729285,AM Nayar,4,3.0,133.33333333333331,Sheikh Zayed Stadium,20.11163895486936,13.673913043478262,3.2
729291,AM Nayar,23,20.0,114.99999999999999,Sharjah Cricket Stadium,19.61298076923077,13.46808510638298,4.0
729297,AM Nayar,5,7.0,71.42857142857143,Dubai International Cricket Stadium,20.10672514619883,13.666666666666666,8.2
729305,AM Nayar,11,17.0,64.70588235294117,Sheikh Zayed Stadium,20.11163895486936,13.489795918367347,8.8
392222,AM Rahane,1,5.0,20.0,SuperSport Park,19.884393063583815,14.666666666666666,17.6
392225,AM Rahane,3,7.0,42.857142857142854,Kingsmead,16.502024291497975,12.714285714285714,17.0
392235,AM Rahane,56,41.0,136.58536585365854,SuperSport Park,19.884393063583815,11.5,15.6
501204,AM Rahane,18,17.0,105.88235294117648,Sawai Mansingh Stadium,19.84241531664212,16.444444444444443,26.8
501214,AM Rahane,6,9.0,66.66666666666666,Eden Gardens,19.843501326259947,16.6,28.0
501235,AM Rahane,15,9.0,166.66666666666669,Sawai Mansingh Stadium,19.84241531664212,15.636363636363637,16.8
501240,AM Rahane,4,8.0,50.0,"MA Chidambaram Stadium, Chepauk",20.1,15.583333333333334,19.6
501249,AM Rahane,52,36.0,144.44444444444443,Sawai Mansingh Stadium,19.84241531664212,14.692307692307692,19.8
501252,AM Rahane,17,10.0,170.0,Sawai Mansingh Stadium,19.84241531664212,17.357142857142858,19.0
501258,AM Rahane,8,9.0,88.88888888888889,Holkar Cricket Stadium,22.418032786885245,17.333333333333332,18.8
548309,AM Rahane,98,66.0,148.4848484848485,Sawai Mansingh Stadium,19.84241531664212,16.75,19.2
548312,AM Rahane,0,4.0,0.0,Sawai Mansingh Stadium,19.84241531664212,21.529411764705884,35.8
548317,AM Rahane,40,31.0,129.03225806451613,Wankhede Stadium,19.74621549421193,20.333333333333332,35.0
548320,AM Rahane,19,16.0,118.75,Eden Gardens,19.843501326259947,21.36842105263158,32.6
548324,AM Rahane,103,60.0,171.66666666666666,M Chinnaswamy Stadium,19.957247132429615,21.25,33.0
548326,AM Rahane,44,31.0,141.93548387096774,Sawai Mansingh Stadium,19.84241531664212,25.142857142857142,52.0
548332,AM Rahane,15,10.0,150.0,"MA Chidambaram Stadium, Chepauk",20.1,26.0,41.2
548336,AM Rahane,13,18.0,72.22222222222221,Sawai Mansingh Stadium,19.84241531664212,25.52173913043478,44.2
548345,AM Rahane,84,63.0,133.33333333333331,Feroz Shah Kotla,19.530133928571427,25.0,38.8
548349,AM Rahane,42,32.0,131.25,Sawai Mansingh Stadium,19.84241531664212,27.36,51.8
548354,AM Rahane,5,6.0,83.33333333333334,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,27.923076923076923,39.6
548358,AM Rahane,0,3.0,0.0,Subrata Roy Sahara Stadium,17.75206611570248,27.074074074074073,31.8
548361,AM Rahane,17,22.0,77.27272727272727,Sawai Mansingh Stadium,19.84241531664212,26.107142857142858,28.8
548365,AM Rahane,61,47.0,129.7872340425532,Sawai Mansingh Stadium,19.84241531664212,25.79310344827586,29.6
548373,AM Rahane,6,7.0,85.71428571428571,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,26.966666666666665,25.0
548377,AM Rahane,13,17.0,76.47058823529412,Sawai Mansingh Stadium,19.84241531664212,26.29032258064516,17.8
598001,AM Rahane,28,24.0,116.66666666666667,Feroz Shah Kotla,19.530133928571427,25.875,19.4
598005,AM Rahane,36,34.0,105.88235294117648,Sawai Mansingh Stadium,19.84241531664212,25.939393939393938,25.0
598009,AM Rahane,30,27.0,111.11111111111111,Subrata Roy Sahara Stadium,17.75206611570248,26.235294117647058,28.8
598014,AM Rahane,34,42.0,80.95238095238095,Sawai Mansingh Stadium,19.84241531664212,26.34285714285714,22.6
598019,AM Rahane,68,54.0,125.92592592592592,Sawai Mansingh Stadium,19.84241531664212,26.555555555555557,28.2
598023,AM Rahane,14,13.0,107.6923076923077,M Chinnaswamy Stadium,19.957247132429615,27.675675675675677,39.2
598026,AM Rahane,16,15.0,106.66666666666667,"MA Chidambaram Stadium, Chepauk",20.1,27.31578947368421,36.4
598032,AM Rahane,1,9.0,11.11111111111111,Sawai Mansingh Stadium,19.84241531664212,27.025641025641026,32.4
598036,AM Rahane,2,7.0,28.57142857142857,Sawai Mansingh Stadium,19.84241531664212,26.375,26.6
598043,AM Rahane,6,10.0,60.0,Eden Gardens,19.843501326259947,25.78048780487805,20.2
598047,AM Rahane,67,48.0,139.58333333333331,Sawai Mansingh Stadium,19.84241531664212,25.30952380952381,7.8
598049,AM Rahane,63,45.0,140.0,Sawai Mansingh Stadium,19.84241531664212,26.27906976744186,18.4
598052,AM Rahane,59,49.0,120.40816326530613,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,27.113636363636363,27.8
598058,AM Rahane,9,10.0,90.0,Sawai Mansingh Stadium,19.84241531664212,27.822222222222223,39.4
598063,AM Rahane,4,8.0,50.0,Wankhede Stadium,19.74621549421193,27.41304347826087,40.8
598065,AM Rahane,12,25.0,48.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,26.914893617021278,40.4
598071,AM Rahane,18,20.0,90.0,Feroz Shah Kotla,19.530133928571427,26.604166666666668,29.4
598072,AM Rahane,21,18.0,116.66666666666667,Eden Gardens,19.843501326259947,26.428571428571427,20.4
729285,AM Rahane,59,53.0,111.32075471698113,Sheikh Zayed Stadium,20.11163895486936,26.32,12.8
729291,AM Rahane,13,8.0,162.5,Sharjah Cricket Stadium,19.61298076923077,26.96078431372549,22.8
729297,AM Rahane,15,12.0,125.0,Dubai International Cricket Stadium,20.10672514619883,26.692307692307693,24.6
729305,AM Rahane,23,19.0,121.05263157894737,Sheikh Zayed Stadium,20.11163895486936,26.471698113207548,25.2
729315,AM Rahane,72,59.0,122.03389830508475,Sheikh Zayed Stadium,20.11163895486936,26.40740740740741,26.2
733975,AM Rahane,12,10.0,120.0,Feroz Shah Kotla,19.530133928571427,27.236363636363638,36.4
733979,AM Rahane,30,22.0,136.36363636363635,"Sardar Patel Stadium, Motera",19.612021857923498,26.964285714285715,27.0
733989,AM Rahane,0,3.0,0.0,"Sardar Patel Stadium, Motera",19.612021857923498,27.017543859649123,30.4
733999,AM Rahane,24,22.0,109.09090909090908,M Chinnaswamy Stadium,19.957247132429615,26.551724137931036,27.4
734003,AM Rahane,4,7.0,57.14285714285714,JSCA International Stadium Complex,18.807692307692307,26.508474576271187,27.6
734011,AM Rahane,64,50.0,128.0,"Sardar Patel Stadium, Motera",19.612021857923498,26.133333333333333,14.0
734033,AM Rahane,23,26.0,88.46153846153845,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,26.75409836065574,24.4
829709,AM Rahane,0,8.0,0.0,Maharashtra Cricket Association Stadium,20.575384615384614,26.693548387096776,23.0
829715,AM Rahane,47,39.0,120.51282051282051,Feroz Shah Kotla,19.530133928571427,26.26984126984127,23.0
829721,AM Rahane,46,39.0,117.94871794871796,"Sardar Patel Stadium, Motera",19.612021857923498,26.59375,27.6
829727,AM Rahane,62,56.0,110.71428571428572,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,26.892307692307693,36.0
829735,AM Rahane,76,55.0,138.1818181818182,"Sardar Patel Stadium, Motera",19.612021857923498,27.424242424242426,35.6
829741,AM Rahane,74,54.0,137.03703703703704,"Sardar Patel Stadium, Motera",19.612021857923498,28.149253731343283,46.2
829749,AM Rahane,18,12.0,150.0,"Sardar Patel Stadium, Motera",19.612021857923498,28.823529411764707,61.0
829769,AM Rahane,16,12.0,133.33333333333331,Wankhede Stadium,19.74621549421193,28.666666666666668,55.2
829777,AM Rahane,91,54.0,168.5185185185185,Brabourne Stadium,21.467105263157894,28.485714285714284,49.2
829787,AM Rahane,8,6.0,133.33333333333331,Brabourne Stadium,21.467105263157894,29.366197183098592,55.0
829797,AM Rahane,23,17.0,135.29411764705884,"MA Chidambaram Stadium, Chepauk",20.1,29.069444444444443,41.4
829811,AM Rahane,37,22.0,168.1818181818182,Brabourne Stadium,21.467105263157894,28.986301369863014,31.2
829819,AM Rahane,42,39.0,107.6923076923077,Maharashtra Cricket Association Stadium,20.575384615384614,29.094594594594593,35.0
980901,AM Rahane,66,42.0,157.14285714285714,Wankhede Stadium,19.74621549421193,29.266666666666666,40.2
980911,AM Rahane,21,17.0,123.52941176470588,Saurashtra Cricket Association Stadium,22.84285714285714,29.75,35.2
980919,AM Rahane,9,11.0,81.81818181818183,"Punjab Cricket Association IS Bindra Stadium, Mohali",22.926174496644297,29.636363636363637,37.8
980931,AM Rahane,60,46.0,130.43478260869566,Maharashtra Cricket Association Stadium,20.575384615384614,29.371794871794872,35.0
980939,AM Rahane,67,52.0,128.84615384615387,Maharashtra Cricket Association Stadium,20.575384615384614,29.759493670886076,39.6
980943,AM Rahane,0,5.0,0.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,30.225,44.6
980949,AM Rahane,53,45.0,117.77777777777779,Maharashtra Cricket Association Stadium,20.575384615384614,29.85185185185185,31.4
980957,AM Rahane,4,5.0,80.0,Maharashtra Cricket Association Stadium,20.575384615384614,30.134146341463413,37.8
980965,AM Rahane,63,48.0,131.25,Feroz Shah Kotla,19.530133928571427,29.819277108433734,36.8
980969,AM Rahane,74,48.0,154.16666666666669,M Chinnaswamy Stadium,19.957247132429615,30.214285714285715,37.4
980979,AM Rahane,0,3.0,0.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,30.729411764705883,38.8
980989,AM Rahane,2,6.0,33.33333333333333,Eden Gardens,19.843501326259947,30.372093023255815,38.8
980997,AM Rahane,42,36.0,116.66666666666667,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,30.04597701149425,28.6
981005,AM Rahane,19,15.0,126.66666666666666,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.573529411764707,30.181818181818183,36.2
1082592,AM Rahane,60,34.0,176.47058823529412,Maharashtra Cricket Association Stadium,20.575384615384614,30.0561797752809,27.4
1082594,AM Rahane,19,15.0,126.66666666666666,Holkar Cricket Stadium,22.418032786885245,30.38888888888889,24.6
1082599,AM Rahane,10,9.0,111.11111111111111,Maharashtra Cricket Association Stadium,20.575384615384614,30.263736263736263,28.4
1082603,AM Rahane,0,3.0,0.0,Saurashtra Cricket Association Stadium,22.84285714285714,30.043478260869566,30.0
1082607,AM Rahane,30,25.0,120.0,M Chinnaswamy Stadium,19.957247132429615,29.72043010752688,21.6
1082615,AM Rahane,2,7.0,28.57142857142857,Maharashtra Cricket Association Stadium,20.575384615384614,29.72340425531915,23.8
1082618,AM Rahane,38,32.0,118.75,Wankhede Stadium,19.74621549421193,29.431578947368422,12.2
1082620,AM Rahane,46,41.0,112.19512195121952,Maharashtra Cricket Association Stadium,20.575384615384614,29.520833333333332,16.0
1082624,AM Rahane,6,8.0,75.0,Maharashtra Cricket Association Stadium,20.575384615384614,29.690721649484537,23.2
1082629,AM Rahane,4,4.0,100.0,Maharashtra Cricket Association Stadium,20.575384615384614,29.448979591836736,24.4
1082631,AM Rahane,11,9.0,122.22222222222223,Eden Gardens,19.843501326259947,29.19191919191919,19.2
1082634,AM Rahane,22,20.0,110.00000000000001,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,29.01,21.0
1082642,AM Rahane,0,1.0,0.0,Feroz Shah Kotla,19.530133928571427,28.940594059405942,17.8
1082645,AM Rahane,34,34.0,100.0,Maharashtra Cricket Association Stadium,20.575384615384614,28.65686274509804,8.6
1082647,AM Rahane,56,43.0,130.2325581395349,Wankhede Stadium,19.74621549421193,28.70873786407767,14.2
1082650,AM Rahane,44,38.0,115.78947368421053,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,28.971153846153847,24.6
1136564,AM Rahane,13,13.0,100.0,Rajiv Gandhi International Stadium,18.809322033898304,29.114285714285714,31.2
1136566,AM Rahane,45,40.0,112.5,Sawai Mansingh Stadium,19.84241531664212,28.962264150943398,29.4
1136571,AM Rahane,36,20.0,180.0,M.Chinnaswamy Stadium,21.37991266375546,29.11214953271028,38.4
1136575,AM Rahane,36,19.0,189.4736842105263,Sawai Mansingh Stadium,19.84241531664212,29.175925925925927,38.8
1136577,AM Rahane,16,11.0,145.45454545454547,Maharashtra Cricket Association Stadium,20.575384615384614,29.238532110091743,34.8
1136581,AM Rahane,14,17.0,82.35294117647058,Sawai Mansingh Stadium,19.84241531664212,29.118181818181817,29.2
1136588,AM Rahane,65,53.0,122.64150943396226,Sawai Mansingh Stadium,19.84241531664212,28.98198198198198,29.4
1136598,AM Rahane,5,7.0,71.42857142857143,Holkar Cricket Stadium,22.418032786885245,29.303571428571427,33.4
1136600,AM Rahane,9,10.0,90.0,Sawai Mansingh Stadium,19.84241531664212,29.088495575221238,27.2
1136603,AM Rahane,4,3.0,133.33333333333331,Sawai Mansingh Stadium,19.84241531664212,28.912280701754387,21.8
1136607,AM Rahane,37,36.0,102.77777777777777,Wankhede Stadium,19.74621549421193,28.695652173913043,19.4
1136609,AM Rahane,11,12.0,91.66666666666666,Eden Gardens,19.843501326259947,28.767241379310345,24.0
1136613,AM Rahane,33,31.0,106.4516129032258,Sawai Mansingh Stadium,19.84241531664212,28.615384615384617,13.2
1136618,AM Rahane,46,41.0,112.19512195121952,Eden Gardens,19.843501326259947,28.652542372881356,18.8
1175359,AM Rahane,27,20.0,135.0,Sawai Mansingh Stadium,19.84241531664212,28.798319327731093,26.2
1175363,AM Rahane,70,49.0,142.85714285714286,Rajiv Gandhi International Stadium,18.809322033898304,28.783333333333335,30.8
1175367,AM Rahane,0,2.0,0.0,MA Chidambaram Stadium,18.946153846153845,29.123966942148762,37.4
1175369,AM Rahane,22,20.0,110.00000000000001,Sawai Mansingh Stadium,19.84241531664212,28.885245901639344,35.2
1178396,AM Rahane,5,7.0,71.42857142857143,Sawai Mansingh Stadium,19.84241531664212,28.829268292682926,33.0
1178400,AM Rahane,14,11.0,127.27272727272727,Sawai Mansingh Stadium,19.84241531664212,28.637096774193548,24.8
1178402,AM Rahane,37,21.0,176.19047619047618,Wankhede Stadium,19.74621549421193,28.52,22.2
1178407,AM Rahane,26,21.0,123.80952380952381,Punjab Cricket Association IS Bindra Stadium,24.159420289855074,28.58730158730159,15.6
1178411,AM Rahane,12,12.0,100.0,Sawai Mansingh Stadium,19.84241531664212,28.566929133858267,20.8
1178415,AM Rahane,105,63.0,166.66666666666669,Sawai Mansingh Stadium,19.84241531664212,28.4375,18.8
1178418,AM Rahane,34,21.0,161.9047619047619,Eden Gardens,19.843501326259947,29.031007751937985,38.8
1178420,AM Rahane,39,34.0,114.70588235294117,Sawai Mansingh Stadium,19.84241531664212,29.06923076923077,42.8
1178428,AM Rahane,2,4.0,50.0,Arun Jaitley Stadium,20.91826923076923,29.14503816793893,43.2
1216497,AM Rahane,0,1.0,0.0,Sheikh Zayed Stadium,20.11163895486936,28.939393939393938,38.4
1216505,AM Rahane,60,46.0,130.43478260869566,Sheikh Zayed Stadium,20.11163895486936,28.721804511278197,36.0
1216509,AM Rahane,8,10.0,80.0,Sharjah Cricket Stadium,19.61298076923077,28.955223880597014,27.0
1216524,AM Rahane,26,19.0,136.8421052631579,Dubai International Cricket Stadium,20.10672514619883,28.8,21.8
1216529,AM Rahane,15,15.0,100.0,Sheikh Zayed Stadium,20.11163895486936,28.779411764705884,19.2
1216543,AM Rahane,2,9.0,22.22222222222222,Dubai International Cricket Stadium,20.10672514619883,28.67883211678832,21.8
1237177,AM Rahane,0,3.0,0.0,Dubai International Cricket Stadium,20.10672514619883,28.485507246376812,22.2
1237181,AM Rahane,2,4.0,50.0,Dubai International Cricket Stadium,20.10672514619883,28.280575539568346,10.2
1254064,AM Rahane,8,8.0,100.0,"Wankhede Stadium, Mumbai",21.618768328445746,28.09285714285714,9.0
1304047,AM Rahane,44,34.0,129.41176470588235,"Wankhede Stadium, Mumbai",21.618768328445746,27.95035460992908,5.4
1304052,AM Rahane,9,10.0,90.0,"Dr DY Patil Sports Academy, Mumbai",19.432601880877744,28.06338028169014,11.2
1304054,AM Rahane,12,11.0,109.09090909090908,"Wankhede Stadium, Mumbai",21.618768328445746,27.93006993006993,12.6
1304060,AM Rahane,7,11.0,63.63636363636363,"Maharashtra Cricket Association Stadium, Pune",18.370892018779344,27.819444444444443,15.0
1304065,AM Rahane,8,14.0,57.14285714285714,"Brabourne Stadium, Mumbai",20.434944237918216,27.675862068965518,16.0
1304102,AM Rahane,25,24.0,104.16666666666667,"Dr DY Patil Sports Academy, Mumbai",19.432601880877744,27.541095890410958,16.0
1304107,AM Rahane,28,24.0,116.66666666666667,"Maharashtra Cricket Association Stadium, Pune",18.370892018779344,27.523809523809526,12.2
1359486,AM Rahane,61,27.0,225.9259259259259,"Wankhede Stadium, Mumbai",21.618768328445746,27.527027027027028,16.0
1359491,AM Rahane,31,19.0,163.1578947368421,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.751677852348994,25.8
1359498,AM Rahane,37,20.0,185.0,"M Chinnaswamy Stadium, Bengaluru",22.300884955752213,27.773333333333333,30.6
1359503,AM Rahane,9,10.0,90.0,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.834437086092716,36.4
1359507,AM Rahane,71,29.0,244.82758620689654,"Eden Gardens, Kolkata",23.234817813765183,27.710526315789473,33.2
1359511,AM Rahane,15,13.0,115.38461538461537,"Sawai Mansingh Stadium, Jaipur",23.546762589928058,27.99346405228758,41.8
1359523,AM Rahane,21,17.0,123.52941176470588,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.90909090909091,32.6
1359529,AM Rahane,21,20.0,105.0,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.864516129032257,30.6
1359535,AM Rahane,16,11.0,145.45454545454547,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.82051282051282,27.4
1370350,AM Rahane,17,10.0,170.0,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.745222929936304,28.8
1370353,AM Rahane,27,13.0,207.6923076923077,"Narendra Modi Stadium, Ahmedabad",21.15989159891599,27.67721518987342,18.0
1422119,AM Rahane,27,19.0,142.10526315789474,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.67295597484277,20.4
1422125,AM Rahane,12,12.0,100.0,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.66875,21.6
1422131,AM Rahane,45,30.0,150.0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",21.085714285714285,27.571428571428573,19.8
1422136,AM Rahane,35,30.0,116.66666666666667,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23.769633507853403,27.679012345679013,25.6
1426267,AM Rahane,5,8.0,62.5,"Wankhede Stadium, Mumbai",21.618768328445746,27.7239263803681,29.2
1426272,AM Rahane,36,24.0,150.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18.495454545454546,27.585365853658537,24.8
1426277,AM Rahane,1,3.0,33.33333333333333,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.636363636363637,26.6
1426284,AM Rahane,9,12.0,75.0,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.47590361445783,24.4
1426287,AM Rahane,29,24.0,120.83333333333333,"MA Chidambaram Stadium, Chepauk, Chennai",18.786516853932586,27.365269461077844,17.2
1426291,AM Rahane,9,7.0,128.57142857142858,"Himachal Pradesh Cricket Association Stadium, Dharamsala",21.41176470588235,27.375,16.0
1426297,AM Rahane,1,5.0,20.0,"Narendra Modi Stadium, Ahmedabad",21.15989159891599,27.266272189349113,16.8
1426306,AM Rahane,33,22.0,150.0,"M Chinnaswamy Stadium, Bengaluru",22.300884955752213,27.111764705882354,9.8
419114,AP Tare,17,10.0,170.0,Feroz Shah Kotla,19.530133928571427,23.0,23.0
419119,AP Tare,9,10.0,90.0,Brabourne Stadium,21.467105263157894,20.0,20.0
419161,AP Tare,1,3.0,33.33333333333333,Eden Gardens,19.843501326259947,16.333333333333332,16.333333333333332
598063,AP Tare,59,37.0,159.45945945945945,Wankhede Stadium,19.74621549421193,12.5,12.5
598066,AP Tare,22,12.0,183.33333333333331,Himachal Pradesh Cricket Association Stadium,20.29850746268657,21.8,21.8
598070,AP Tare,7,7.0,100.0,Feroz Shah Kotla,19.530133928571427,21.833333333333332,21.6
598072,AP Tare,35,27.0,129.62962962962962,Eden Gardens,19.843501326259947,19.714285714285715,19.6
598073,AP Tare,0,1.0,0.0,Eden Gardens,19.843501326259947,21.625,24.8
729279,AP Tare,24,22.0,109.09090909090908,Sheikh Zayed Stadium,20.11163895486936,19.22222222222222,24.6
729287,AP Tare,17,18.0,94.44444444444444,Dubai International Cricket Stadium,20.10672514619883,19.7,17.6
729303,AP Tare,23,19.0,121.05263157894737,Dubai International Cricket Stadium,20.10672514619883,19.454545454545453,16.6
729309,AP Tare,8,10.0,80.0,Sharjah Cricket Stadium,19.61298076923077,19.75,19.8
729317,AP Tare,7,5.0,140.0,Dubai International Cricket Stadium,20.10672514619883,18.846153846153847,14.4
733973,AP Tare,16,6.0,266.66666666666663,Wankhede Stadium,19.74621549421193,18.0,15.8
733995,AP Tare,9,5.0,180.0,Wankhede Stadium,19.74621549421193,17.866666666666667,14.2
734009,AP Tare,2,3.0,66.66666666666666,Barabati Stadium,20.70754716981132,17.3125,12.6
734031,AP Tare,14,8.0,175.0,Wankhede Stadium,19.74621549421193,16.41176470588235,8.4
734041,AP Tare,6,1.0,600.0,Wankhede Stadium,19.74621549421193,16.27777777777778,9.6
734045,AP Tare,0,1.0,0.0,Brabourne Stadium,21.467105263157894,15.736842105263158,9.4
829705,AP Tare,7,7.0,100.0,Eden Gardens,19.843501326259947,14.95,6.2
829717,AP Tare,7,10.0,70.0,Wankhede Stadium,19.74621549421193,14.571428571428571,5.8
980935,AP Tare,0,1.0,0.0,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,14.227272727272727,6.8
980943,AP Tare,8,14.0,57.14285714285714,"Rajiv Gandhi International Stadium, Uppal",19.61134163208852,13.608695652173912,4.0
1082595,AP Tare,18,17.0,105.88235294117648,M.Chinnaswamy Stadium,21.37991266375546,13.375,4.4
1082599,AP Tare,0,5.0,0.0,Maharashtra Cricket Association Stadium,20.575384615384614,13.56,8.0
1082614,AP Tare,0,1.0,0.0,Wankhede Stadium,19.74621549421193,13.038461538461538,6.6
734025,AR Patel,6,6.0,100.0,"Punjab Cricket Association Stadium, Mohali",19.662264150943397,10.8,10.8
734043,AR Patel,2,2.0,100.0,Eden Gardens,19.843501326259947,10.0,11.6
829725,AR Patel,13,10.0,130.0,Maharashtra Cricket Association Stadium,20.575384615384614,10.75,15.0
829733,AR Patel,2,3.0,66.66666666666666,Maharashtra Cricket Association Stadium,20.575384615384614,11.0,17.4
829741,AR Patel,12,7.0,171.42857142857142,"Sardar Patel Stadium, Motera",19.612021857923498,10.1,9.4
829753,AR Patel,9,10.0,90.0,"MA Chidambaram Stadium, Chepauk",20.1,10.272727272727273,10.6
